Tempo,Temp In (C),Temp Amb (C)
1244,82.66,31.77
1244,82.66,32.75
1244,82.89,32.26
1245,82.42,32.75
1245,82.66,33.24
1245,82.42,33.24
1245,82.66,33.24
1245,82.66,32.26
1246,82.66,31.77
1246,82.42,31.77
1246,82.66,32.75
1246,82.42,31.77
1246,82.66,32.26
1247,83.12,33.24
1247,82.89,33.24
1247,82.89,32.26
1247,83.12,31.77
1247,82.89,32.75
1248,82.66,32.75
1248,82.89,32.75
1248,82.66,31.77
1248,83.12,32.75
1248,82.66,31.77
1249,82.89,32.26
1249,82.66,32.26
1249,82.19,31.77
1249,82.66,32.75
1249,82.66,31.77
1250,82.66,32.75
1250,82.42,32.26
1250,82.66,32.75
1250,82.66,32.26
1250,82.89,33.24
1251,82.66,32.26
1251,82.66,32.75
1251,82.42,31.77
1251,82.66,32.26
1251,82.66,32.26
1252,82.42,32.75
1252,82.66,32.26
1252,82.42,31.77
1252,82.66,32.26
1252,82.66,32.26
1253,82.19,32.75
1253,82.42,32.75
1253,81.95,31.77
1253,82.89,32.75
1253,82.66,31.77
1254,82.19,32.26
1254,82.42,32.26
1254,82.42,32.26
1254,82.66,31.77
1254,82.89,31.77
1255,82.19,32.75
1255,82.19,32.26
1255,82.66,33.24
1255,82.66,32.26
1255,82.42,32.26
1256,82.42,32.26
1256,82.42,32.26
1256,82.42,32.26
1256,82.66,33.24
1256,82.42,31.77
1257,82.42,32.26
1257,82.66,32.26
1257,82.66,32.26
1257,82.89,32.26
1257,82.66,31.77
1258,82.19,31.77
1258,82.42,33.24
1258,82.66,32.75
1258,82.19,32.26
1258,82.42,32.26
1259,82.42,32.75
1259,81.95,32.26
1259,82.66,32.26
1259,82.66,33.24
1259,82.42,32.75
1260,82.66,31.77
1260,82.66,32.26
1260,82.66,32.26
1260,82.19,31.77
1260,82.42,32.75
1261,82.66,32.26
1261,82.89,32.26
1261,82.66,31.77
1261,82.42,32.26
1261,82.66,32.75
1262,82.89,31.77
1262,82.89,32.75
1262,82.42,32.75
1262,82.66,32.26
1262,82.66,32.26
1263,82.66,32.26
1263,82.89,32.75
1263,82.66,32.26
1263,82.89,32.26
1263,82.66,31.77
1264,82.66,31.77
1264,82.66,32.26
1264,82.42,32.26
1264,82.42,32.26
1264,82.66,32.26
1265,82.19,32.26
1265,82.42,32.75
1265,82.89,31.77
1265,82.66,32.26
1265,82.42,31.77
1266,82.66,32.26
1266,82.66,32.75
1266,82.19,32.26
1266,82.89,31.28
1266,82.66,32.26
1267,82.89,32.75
1267,82.66,31.77
1267,82.42,31.77
1267,82.66,31.77
1267,82.66,31.77
1268,82.66,32.26
1268,82.66,32.75
1268,82.66,31.77
1268,82.66,32.26
1268,82.66,31.77
1269,82.66,32.26
1269,82.66,32.26
1269,82.66,32.75
1269,82.66,32.26
1269,82.89,32.75
1270,82.66,32.26
1270,82.19,32.75
1270,82.42,31.77
1270,82.66,32.26
1271,82.66,32.26
1271,82.66,32.26
1271,82.19,32.26
1271,82.66,32.26
1271,82.42,32.26
1272,82.19,32.26
1272,82.42,32.26
1272,82.66,32.26
1272,82.42,31.77
1272,82.42,32.75
1273,82.66,32.75
1273,82.42,32.75
1273,82.19,32.26
1273,82.42,32.75
1273,82.42,32.26
1274,82.42,32.75
1274,82.19,31.77
1274,82.42,32.26
1274,82.42,31.77
1274,82.66,32.26
1275,82.66,32.75
1275,82.42,31.77
1275,81.95,32.26
1275,82.19,32.26
1275,82.19,32.75
1276,82.66,31.77
1276,82.42,31.77
1276,82.42,32.26
1276,82.66,31.77
1276,82.19,31.28
1277,82.19,31.77
1277,82.66,32.26
1277,82.66,31.77
1277,82.42,32.75
1277,82.66,31.77
1278,82.66,32.26
1278,82.42,31.77
1278,82.66,32.26
1278,82.66,31.77
1278,82.66,32.26
1279,82.66,32.26
1279,82.89,32.26
1279,82.19,31.77
1279,82.42,32.75
1279,82.66,32.26
1280,82.19,32.26
1280,82.66,32.26
1280,82.66,32.26
1280,82.66,32.26
1280,82.66,31.77
1281,82.42,31.77
1281,82.42,32.26
1281,82.66,31.77
1281,82.66,32.26
1281,82.42,31.77
1282,82.42,32.26
1282,82.66,32.26
1282,82.66,32.26
1282,82.89,31.77
1282,82.66,31.77
1283,82.19,32.75
1283,82.42,32.26
1283,82.66,31.77
1283,82.89,31.77
1283,82.89,31.77
1284,82.42,32.26
1284,82.66,32.75
1284,82.89,31.77
1284,82.66,31.77
1284,82.42,32.26
1285,82.19,32.75
1285,82.66,32.26
1285,82.66,31.28
1285,82.89,32.26
1285,82.89,32.26
1286,82.66,32.75
1286,82.66,32.75
1286,82.66,32.26
1286,82.66,32.26
1286,82.42,32.26
1287,82.89,31.77
1287,82.66,31.77
1287,82.66,32.26
1287,82.19,32.26
1287,82.42,32.26
1288,82.66,32.26
1288,82.66,31.77
1288,82.42,32.26
1288,82.89,32.26
1288,82.42,32.75
1289,82.19,33.24
1289,82.89,31.77
1289,82.42,31.77
1289,82.42,32.26
1289,82.66,32.26
1290,82.19,31.77
1290,82.66,32.26
1290,82.42,32.75
1290,82.66,32.75
1290,82.42,31.77
1291,82.66,32.75
1291,82.42,32.75
1291,82.66,32.75
1291,82.66,32.26
1291,82.66,32.26
1292,82.66,32.75
1292,82.66,31.77
1292,82.42,32.26
1292,82.42,31.77
1292,82.19,31.77
1293,82.66,32.26
1293,82.42,31.77
1293,82.66,32.26
1293,82.66,31.77
1293,82.66,31.77
1294,82.42,31.77
1294,82.42,32.26
1294,82.42,32.26
1294,82.19,32.26
1294,82.42,31.77
1295,82.42,32.26
1295,82.66,32.26
1295,82.66,32.75
1295,82.42,31.77
1295,82.42,32.75
1296,82.42,32.26
1296,82.66,32.26
1296,82.42,31.77
1296,82.66,32.26
1296,82.19,32.26
1297,82.19,32.26
1297,82.42,32.26
1297,82.19,33.24
1297,82.19,32.75
1297,82.42,31.77
1298,82.89,32.75
1298,82.66,32.26
1298,82.66,32.26
1298,82.66,32.26
1298,82.42,32.75
1299,82.42,32.26
1299,82.19,32.26
1299,82.66,32.26
1299,82.42,32.75
1299,82.66,31.77
1300,82.42,32.26
1300,82.42,32.26
1300,82.89,31.77
1300,82.66,31.77
1300,82.42,32.26
1301,82.66,31.77
1301,82.42,32.26
1301,82.66,32.75
1301,81.95,31.77
1301,81.95,32.26
1302,82.66,32.75
1302,82.66,32.26
1302,82.66,33.24
1302,82.89,32.26
1302,82.66,32.26
1303,82.89,32.26
1303,82.42,31.77
1303,82.19,32.26
1303,82.42,32.26
1303,82.42,32.26
1304,82.42,32.26
1304,82.66,31.77
1304,82.66,33.24
1304,82.42,32.75
1304,82.89,31.77
1305,82.19,32.26
1305,82.66,32.26
1305,82.42,32.26
1305,82.66,31.77
1305,82.66,32.26
1306,82.66,31.77
1306,82.42,32.26
1306,82.42,33.24
1306,82.42,31.77
1306,82.66,31.77
1307,82.19,32.75
1307,83.12,31.77
1307,82.42,32.75
1307,82.66,32.26
1307,82.66,32.26
1308,82.19,31.77
1308,82.66,32.26
1308,82.66,31.28
1308,82.66,31.77
1308,82.19,32.26
1309,82.42,32.26
1309,82.89,32.26
1309,82.89,32.26
1309,82.42,32.26
1309,82.66,32.26
1310,82.66,32.75
1310,82.66,32.26
1310,82.19,32.26
1310,82.66,33.24
1310,82.66,32.26
1311,82.42,33.24
1311,82.89,32.75
1311,82.66,32.75
1311,82.66,32.75
1311,82.66,32.26
1312,82.89,31.77
1312,82.89,32.26
1312,82.89,33.24
1312,82.66,31.77
1312,82.42,32.26
1313,82.66,31.77
1313,82.89,32.26
1313,82.66,31.77
1313,82.66,32.26
1313,82.42,31.77
1314,82.66,31.77
1314,82.66,32.26
1314,82.42,32.26
1314,82.19,32.26
1314,82.42,32.26
1315,82.19,32.26
1315,82.19,32.75
1315,82.89,33.24
1315,82.66,33.24
1315,82.89,32.26
1316,82.66,31.77
1316,82.89,32.26
1316,82.89,31.77
1316,82.89,31.77
1316,82.19,32.26
1317,82.89,32.75
1317,82.66,32.26
1317,82.42,32.26
1317,82.42,32.26
1317,82.66,31.77
1318,82.19,32.26
1318,82.89,31.77
1318,82.66,32.26
1318,82.42,31.77
1318,82.66,31.77
1319,82.42,32.26
1319,82.66,32.26
1319,82.89,31.77
1319,82.42,32.26
1319,82.66,33.24
1320,82.66,31.77
1320,81.95,33.24
1320,82.19,31.77
1320,82.19,32.75
1320,82.42,32.75
1321,81.95,32.26
1321,82.19,32.75
1321,82.42,33.24
1321,82.42,33.24
1321,82.42,32.75
1322,82.19,32.26
1322,82.42,31.77
1322,82.66,32.75
1322,81.95,32.26
1322,81.95,31.77
1323,82.42,31.77
1323,81.95,32.75
1323,82.42,31.77
1323,82.66,32.75
1323,82.19,32.75
1324,82.42,32.26
1324,82.42,32.26
1324,82.19,32.26
1324,82.42,31.77
1324,82.89,32.75
1325,82.19,32.75
1325,82.66,32.26
1325,82.66,33.24
1325,82.89,32.26
1325,82.19,31.77
1326,82.42,32.26
1326,82.66,32.26
1326,82.66,32.26
1326,82.42,31.77
1326,82.42,32.26
1327,82.66,31.77
1327,82.19,31.77
1327,82.42,31.77
1327,81.95,32.75
1327,82.19,32.75
1328,82.66,31.77
1328,82.42,32.26
1328,82.42,32.26
1328,82.42,32.26
1328,82.19,33.24
1329,82.66,32.26
1329,82.19,31.28
1329,82.42,31.77
1329,82.19,31.77
1329,82.66,32.26
1330,82.66,32.26
1330,82.66,31.28
1330,82.42,32.26
1330,82.42,32.26
1330,82.66,32.26
1331,82.66,31.77
1331,82.66,31.77
1331,82.66,31.77
1331,82.19,32.26
1331,82.19,31.77
1332,82.66,33.24
1332,82.42,31.77
1332,82.66,32.26
1332,82.42,32.26
1332,81.95,32.26
1333,82.19,32.26
1333,82.89,31.77
1333,82.66,32.26
1333,82.42,31.77
1333,82.42,32.26
1334,81.95,32.26
1334,82.19,32.26
1334,81.95,31.77
1334,82.66,31.77
1334,82.66,32.26
1335,82.19,31.77
1335,82.19,31.77
1335,82.42,32.26
1335,82.66,31.77
1335,82.42,32.26
1336,82.66,33.24
1336,82.42,32.26
1336,82.19,32.26
1336,82.42,32.26
1336,82.66,32.26
1337,82.66,31.77
1337,82.66,31.77
1337,82.89,31.77
1337,82.66,32.26
1337,82.66,32.75
1338,82.42,32.26
1338,82.66,31.77
1338,82.42,31.77
1338,83.12,32.26
1338,82.19,33.24
1339,82.66,31.77
1339,82.66,32.26
1339,82.66,31.77
1339,82.66,32.26
1339,82.66,32.26
1340,82.42,31.77
1340,82.66,32.26
1340,82.89,31.77
1340,82.66,32.26
1340,82.42,32.75
1341,82.42,33.24
1341,82.66,32.26
1341,82.66,31.77
1341,82.66,32.26
1341,82.89,32.26
1342,82.66,31.77
1342,82.42,32.26
1342,82.66,32.26
1342,82.42,32.75
1342,82.66,32.26
1343,82.66,32.26
1343,82.66,32.26
1343,82.89,32.26
1343,82.19,31.28
1343,82.66,32.26
1344,82.89,32.75
1344,82.89,33.24
1344,83.12,32.26
1344,82.89,31.77
1344,82.89,31.77
1345,83.36,32.26
1345,82.42,31.77
1345,82.42,31.77
1345,82.42,32.75
1345,82.66,31.28
1346,82.66,32.26
1346,82.66,32.75
1346,82.19,32.26
1346,82.66,31.77
1346,82.66,32.26
1347,82.89,31.77
1347,82.66,32.26
1347,82.66,32.26
1347,82.89,31.77
1347,82.66,31.77
1348,82.42,32.26
1348,82.89,32.75
1348,82.66,32.26
1348,82.66,31.77
1348,82.42,32.75
1349,82.66,31.77
1349,82.66,32.26
1349,82.66,32.75
1349,82.42,32.26
1349,82.66,32.26
1350,82.66,32.26
1350,82.42,32.26
1350,82.42,31.77
1350,82.66,33.24
1351,82.89,32.75
1351,82.66,32.75
1351,82.89,32.26
1351,82.89,32.75
1351,82.66,32.26
1352,82.89,33.24
1352,82.42,32.26
1352,82.89,32.26
1352,82.19,31.77
1352,82.89,32.26
1353,82.89,31.77
1353,82.19,31.77
1353,82.89,31.77
1353,82.89,31.77
1353,82.89,32.26
1354,82.66,32.26
1354,82.89,32.75
1354,82.89,32.26
1354,82.89,32.26
1354,82.89,32.26
1355,82.89,31.77
1355,82.89,33.24
1355,82.66,32.75
1355,82.66,32.26
1355,82.89,32.26
1356,82.42,32.26
1356,82.66,31.77
1356,82.42,32.26
1356,82.42,32.75
1356,82.89,31.77
1357,82.66,32.26
1357,82.42,31.77
1357,82.42,32.26
1357,82.66,32.26
1357,82.42,32.26
1358,82.66,32.26
1358,82.66,31.77
1358,82.66,32.75
1358,82.66,31.77
1358,82.89,32.26
1359,82.66,32.26
1359,82.66,31.77
1359,82.89,32.26
1359,82.89,32.75
1359,82.42,31.77
1360,83.12,31.77
1360,82.66,33.24
1360,82.89,32.26
1360,82.66,32.26
1360,83.12,31.77
1361,82.89,31.77
1361,82.66,32.75
1361,83.12,32.75
1361,82.66,33.24
1361,82.66,33.24
1362,83.12,31.77
1362,82.89,32.26
1362,82.89,31.77
1362,83.12,31.77
1362,82.89,32.26
1363,82.89,32.26
1363,82.19,31.77
1363,82.66,32.26
1363,82.42,32.26
1363,82.66,32.26
1364,83.12,33.24
1364,83.12,31.77
1364,82.66,32.75
1364,82.89,32.26
1364,83.12,31.77
1365,82.89,31.77
1365,82.89,32.26
1365,82.89,32.26
1365,82.66,31.77
1365,82.66,32.75
1366,82.66,32.75
1366,82.89,32.26
1366,83.12,32.26
1366,82.89,32.26
1366,82.66,32.26
1367,82.89,32.75
1367,83.12,31.77
1367,82.66,32.26
1367,82.89,32.26
1367,83.36,32.26
1368,82.89,31.77
1368,82.66,32.26
1368,82.42,32.26
1368,82.89,32.26
1368,82.89,32.26
1369,82.42,32.26
1369,82.89,31.77
1369,82.66,32.26
1369,82.42,32.26
1369,83.12,32.26
1370,83.12,32.75
1370,82.19,31.77
1370,82.89,32.26
1370,82.89,32.26
1370,82.89,31.77
1371,83.12,31.77
1371,82.89,31.77
1371,83.12,31.77
1371,82.89,32.26
1371,82.66,32.26
1372,83.12,32.26
1372,82.89,32.26
1372,83.12,31.77
1372,82.89,32.26
1372,83.12,31.77
1373,83.12,32.26
1373,83.12,32.26
1373,83.12,32.26
1373,83.36,32.75
1373,82.66,32.26
1374,82.89,31.28
1374,82.89,32.26
1374,82.89,31.77
1374,82.42,32.26
1374,83.12,31.77
1375,82.89,32.26
1375,82.42,32.75
1375,82.42,31.77
1375,83.12,32.26
1375,82.89,31.77
1376,82.42,32.26
1376,83.12,32.26
1376,82.89,32.26
1376,82.89,32.26
1376,82.66,32.26
1377,82.42,32.26
1377,82.89,32.26
1377,82.89,33.24
1377,83.36,32.26
1377,83.12,32.26
1378,83.12,32.75
1378,83.12,32.26
1378,82.66,32.26
1378,83.12,33.24
1378,83.36,32.26
1379,83.12,31.77
1379,82.89,32.26
1379,82.89,31.77
1379,83.12,31.77
1379,83.12,32.26
1380,82.66,32.26
1380,82.66,32.26
1380,83.12,32.26
1380,82.89,32.26
1380,83.12,32.26
1381,82.89,32.26
1381,82.89,32.26
1381,82.89,31.77
1381,83.36,32.26
1381,82.89,32.26
1382,82.89,32.26
1382,82.89,32.26
1382,83.12,32.26
1382,82.89,31.77
1382,82.66,31.77
1383,82.19,32.26
1383,83.36,31.77
1383,82.89,31.77
1383,82.89,32.26
1383,82.89,31.77
1384,82.42,32.26
1384,83.12,32.26
1384,82.66,31.77
1384,82.89,32.26
1384,82.66,31.77
1385,82.89,32.26
1385,82.66,31.77
1385,82.66,31.77
1385,82.89,32.26
1385,83.12,31.77
1386,82.66,32.26
1386,82.66,32.26
1386,82.89,32.26
1386,82.66,32.26
1386,82.89,31.77
1387,82.66,32.26
1387,82.89,32.26
1387,83.12,31.77
1387,82.89,32.26
1387,82.66,31.77
1388,82.89,32.26
1388,83.12,32.26
1388,83.12,32.26
1388,83.12,32.26
1388,83.12,31.77
1389,83.12,32.75
1389,83.12,31.77
1389,82.89,31.77
1389,83.12,31.77
1389,82.89,31.77
1390,83.12,32.75
1390,82.89,32.26
1390,82.89,32.75
1390,82.89,32.26
1391,83.12,31.77
1391,83.12,32.26
1391,82.89,32.26
1391,83.12,32.26
1391,82.89,32.26
1392,82.89,31.77
1392,83.12,32.26
1392,83.12,32.26
1392,82.89,32.26
1392,82.89,32.26
1393,83.12,32.26
1393,83.12,32.26
1393,82.89,31.77
1393,83.12,31.77
1393,82.66,32.75
1394,83.36,31.77
1394,82.66,32.26
1394,83.12,32.26
1394,82.66,31.77
1394,83.36,32.26
1395,83.12,32.75
1395,83.12,32.26
1395,83.12,32.26
1395,83.12,32.75
1395,82.89,31.77
1396,83.12,31.77
1396,82.89,31.77
1396,82.89,32.26
1396,83.12,32.75
1396,83.36,32.75
1397,83.12,32.75
1397,82.89,32.26
1397,83.12,32.26
1397,83.12,32.26
1397,83.12,32.26
1398,82.89,32.26
1398,82.89,32.26
1398,83.36,31.77
1398,83.36,32.26
1398,83.36,33.24
1399,83.12,31.77
1399,83.12,32.26
1399,83.12,32.26
1399,83.12,32.26
1399,83.12,32.75
1400,83.12,32.26
1400,82.89,31.77
1400,82.66,31.77
1400,82.89,31.77
1400,83.12,32.75
1401,83.12,32.26
1401,83.12,32.26
1401,83.12,32.26
1401,83.12,31.77
1401,82.89,32.26
1402,83.12,32.26
1402,83.36,31.77
1402,83.36,31.77
1402,82.89,32.26
1402,82.89,32.26
1403,83.36,32.26
1403,83.12,31.77
1403,82.89,31.77
1403,82.89,32.26
1403,83.12,32.26
1404,83.36,32.26
1404,83.36,32.26
1404,83.12,31.77
1404,83.36,31.77
1404,83.12,32.26
1405,83.36,31.77
1405,83.36,31.77
1405,83.36,32.75
1405,82.89,31.28
1405,83.12,32.26
1406,83.59,33.24
1406,83.36,32.26
1406,83.36,31.77
1406,83.12,32.26
1406,83.36,32.26
1407,83.36,32.75
1407,82.89,31.77
1407,83.12,32.75
1407,83.36,32.26
1407,83.36,32.26
1408,83.36,31.28
1408,83.36,32.26
1408,83.59,32.26
1408,83.59,31.77
1408,82.89,32.26
1409,83.59,32.26
1409,82.89,31.77
1409,83.36,32.26
1409,83.36,32.26
1409,82.89,31.77
1410,83.36,32.26
1410,83.36,31.77
1410,83.36,31.77
1410,82.89,31.77
1410,83.36,32.26
1411,83.12,32.26
1411,83.36,32.26
1411,83.36,32.26
1411,83.36,32.26
1411,83.36,31.77
1412,83.36,32.26
1412,83.36,33.24
1412,83.12,31.77
1412,83.36,31.77
1412,83.59,32.75
1413,83.59,32.26
1413,83.12,32.26
1413,82.89,32.26
1413,83.36,31.77
1413,83.12,32.26
1414,82.89,32.75
1414,83.36,32.26
1414,83.36,32.26
1414,82.66,32.26
1414,82.66,32.26
1415,83.36,32.26
1415,83.59,31.77
1415,83.36,31.77
1415,83.12,31.77
1415,83.36,32.26
1416,83.36,31.77
1416,83.12,32.26
1416,83.36,31.77
1416,83.36,32.26
1416,83.36,32.26
1417,83.12,32.26
1417,83.59,31.77
1417,83.12,31.77
1417,83.12,32.26
1417,83.12,31.77
1418,83.59,33.24
1418,83.36,31.77
1418,83.36,32.75
1418,82.89,32.26
1418,83.12,31.77
1419,83.12,32.26
1419,83.12,32.75
1419,83.12,32.75
1419,83.36,31.77
1419,83.36,31.77
1420,83.36,31.77
1420,83.12,31.77
1420,83.36,32.26
1420,83.36,32.26
1420,83.36,32.26
1421,83.36,32.26
1421,83.36,32.26
1421,83.36,33.24
1421,83.12,31.77
1421,83.36,32.26
1422,83.59,31.77
1422,83.12,32.26
1422,83.59,32.26
1422,83.36,32.26
1422,83.36,32.75
1423,83.36,32.26
1423,83.36,31.77
1423,83.12,32.75
1423,83.12,31.77
1423,83.36,32.26
1424,83.36,32.26
1424,82.89,32.26
1424,83.59,32.26
1424,83.12,32.26
1424,83.36,32.26
1425,83.59,32.26
1425,83.36,31.28
1425,83.36,31.77
1425,83.36,31.77
1425,83.12,32.26
1426,83.36,31.77
1426,83.36,31.77
1426,83.36,31.77
1426,83.36,32.26
1426,83.12,32.26
1427,83.36,32.26
1427,82.89,31.77
1427,83.59,32.26
1427,83.36,32.75
1427,83.12,31.77
1428,83.59,32.26
1428,83.59,31.77
1428,83.36,32.26
1428,83.59,32.26
1428,83.59,32.26
1429,83.59,32.26
1429,83.12,32.26
1429,83.59,32.26
1429,83.59,32.26
1429,83.36,32.75
1430,83.36,31.77
1430,83.12,32.75
1430,83.59,32.26
1430,83.36,31.77
1430,83.36,31.77
1431,83.36,32.26
1431,83.59,32.26
1431,83.59,32.26
1431,83.59,32.75
1431,83.83,32.26
1432,83.36,31.28
1432,83.59,31.77
1432,83.36,32.26
1432,83.59,32.26
1432,83.83,32.26
1433,83.59,31.77
1433,83.59,32.26
1433,83.83,32.26
1433,83.59,31.28
1433,83.83,32.26
1434,83.12,32.26
1434,83.12,31.77
1434,83.36,31.28
1434,83.59,32.26
1434,83.83,32.26
1435,83.36,32.26
1435,83.83,32.75
1435,83.83,31.77
1435,83.59,32.26
1435,83.59,33.24
1436,83.83,32.75
1436,83.36,32.26
1436,83.83,32.26
1436,83.36,31.77
1436,83.83,31.77
1437,83.36,31.77
1437,83.59,31.77
1437,83.83,32.26
1437,83.83,32.26
1437,83.83,31.77
1438,83.83,32.26
1438,84.06,32.26
1438,83.83,31.77
1438,83.12,32.26
1438,83.59,32.26
1439,83.59,32.26
1439,83.83,32.75
1439,83.59,32.26
1439,83.12,31.77
1439,83.83,32.26
1440,83.83,32.75
1440,83.59,32.75
1440,83.83,31.77
1440,83.83,32.26
1440,83.83,32.26
1441,83.83,32.26
1441,83.59,32.26
1441,83.59,32.75
1441,83.83,31.77
1441,83.59,31.77
1442,83.59,32.26
1442,83.59,31.77
1442,83.59,31.77
1442,83.59,31.77
1442,83.59,33.24
1443,83.59,32.26
1443,83.83,32.26
1443,83.36,31.77
1443,83.83,32.26
1443,83.59,32.26
1444,83.59,31.28
1444,83.59,31.28
1444,83.59,32.26
1444,83.59,31.77
1444,83.83,31.28
1445,83.59,31.77
1445,83.59,32.75
1445,83.12,31.77
1445,83.59,32.26
1445,83.83,32.26
1446,83.59,31.28
1446,83.36,32.26
1446,83.59,32.75
1446,83.59,32.75
1446,83.83,32.26
1447,83.83,32.26
1447,83.83,31.28
1447,83.12,32.26
1447,83.83,32.26
1447,84.06,31.77
1448,83.36,31.28
1448,84.06,32.26
1448,83.83,31.77
1448,84.06,31.77
1448,83.59,32.26
1449,83.59,31.77
1449,84.06,32.26
1449,83.83,32.26
1449,83.83,32.75
1449,84.06,31.28
1450,84.06,32.26
1450,84.06,31.77
1450,84.06,32.75
1450,83.83,33.24
1450,84.06,31.77
1451,83.83,32.26
1451,83.83,31.77
1451,83.36,31.77
1451,84.06,32.75
1451,84.06,32.26
1452,83.59,31.77
1452,83.59,32.26
1452,83.36,31.77
1452,83.36,32.26
1452,83.83,32.26
1453,83.83,31.77
1453,83.83,32.75
1453,82.89,32.75
1453,83.83,31.77
1453,83.83,31.77
1454,83.36,32.26
1454,84.06,32.26
1454,83.12,31.77
1454,83.59,32.26
1454,83.83,31.77
1455,83.83,32.26
1455,83.83,32.75
1455,83.36,32.75
1455,83.83,31.77
1455,82.89,31.28
1456,83.59,31.77
1456,83.83,32.26
1456,83.59,32.26
1456,83.83,31.77
1456,83.59,32.26
1457,83.83,31.77
1457,84.06,32.26
1457,84.06,31.77
1457,84.06,32.26
1457,84.06,32.26
1458,83.59,31.77
1458,83.83,32.26
1458,84.06,32.26
1458,84.06,32.26
1458,84.06,32.26
1459,84.06,32.26
1459,83.59,31.77
1459,84.06,32.26
1459,83.83,31.77
1459,83.83,32.26
1460,84.06,32.26
1460,84.06,31.28
1460,84.06,31.77
1460,83.83,31.28
1460,84.06,32.26
1461,83.83,33.24
1461,84.06,31.28
1461,83.83,32.26
1461,84.06,33.24
1461,84.06,32.75
1462,83.59,31.77
1462,84.06,32.26
1462,83.36,32.26
1462,84.06,32.75
1462,84.06,32.26
1463,83.83,33.24
1463,83.59,31.77
1463,84.06,32.26
1463,84.06,31.77
1463,84.06,31.77
1464,84.06,33.24
1464,84.06,32.75
1464,83.83,31.77
1464,84.06,31.28
1464,83.83,31.77
1465,84.06,32.75
1465,84.06,31.77
1465,84.30,31.28
1465,83.83,32.26
1465,84.06,31.77
1466,84.53,32.26
1466,83.59,31.77
1466,84.06,32.26
1466,83.59,32.26
1466,84.06,31.77
1467,84.30,31.77
1467,84.06,32.75
1467,84.30,32.26
1467,84.53,31.77
1467,84.30,31.77
1468,84.30,31.77
1468,83.83,32.75
1468,84.06,32.26
1468,83.83,32.26
1468,83.83,32.26
1469,84.30,31.77
1469,84.06,32.26
1469,84.06,32.26
1469,84.30,31.77
1469,83.83,32.26
1470,84.30,32.26
1470,83.83,32.26
1470,83.83,32.26
1470,83.83,32.26
1471,83.59,32.26
1471,84.06,31.28
1471,84.06,32.26
1471,84.30,32.26
1471,84.06,31.77
1472,83.83,32.75
1472,83.83,32.26
1472,84.30,32.26
1472,84.30,33.24
1472,84.06,32.26
1473,84.30,32.26
1473,84.30,32.75
1473,84.30,31.77
1473,83.59,32.26
1473,84.53,32.26
1474,84.30,31.77
1474,84.06,32.26
1474,84.53,32.26
1474,84.06,32.75
1474,84.06,32.26
1475,84.30,32.26
1475,84.06,31.28
1475,84.06,31.77
1475,84.30,32.75
1475,83.59,32.75
1476,84.30,32.75
1476,84.06,31.77
1476,84.06,32.26
1476,84.06,31.77
1476,84.30,31.77
1477,84.06,31.77
1477,84.30,32.26
1477,84.30,32.75
1477,84.30,32.26
1477,84.06,32.26
1478,84.06,32.26
1478,84.06,31.77
1478,84.30,31.77
1478,84.06,32.26
1478,84.30,32.26
1479,84.30,32.26
1479,84.06,31.28
1479,84.53,31.77
1479,84.30,32.26
1479,84.53,32.26
1480,84.06,32.26
1480,84.77,32.26
1480,84.06,33.24
1480,84.53,32.26
1480,84.06,31.77
1481,84.53,32.26
1481,84.06,32.26
1481,84.30,33.24
1481,84.53,32.26
1481,84.30,31.77
1482,84.77,32.26
1482,84.53,32.26
1482,84.30,31.77
1482,84.30,31.77
1482,84.53,31.77
1483,84.53,32.26
1483,84.06,32.75
1483,84.53,31.77
1483,84.30,32.26
1483,84.53,31.77
1484,84.77,32.26
1484,84.30,32.26
1484,84.53,32.26
1484,84.53,32.26
1484,84.53,32.26
1485,84.30,32.26
1485,84.30,31.77
1485,84.30,32.26
1485,84.06,31.77
1485,84.30,32.26
1486,84.06,31.77
1486,84.30,32.26
1486,84.30,31.77
1486,84.30,32.26
1486,84.53,31.28
1487,84.30,31.28
1487,84.53,32.26
1487,84.06,31.77
1487,84.77,32.26
1487,84.30,31.77
1488,84.53,31.77
1488,84.30,32.26
1488,84.53,32.26
1488,84.53,31.77
1488,84.53,31.77
1489,84.06,32.26
1489,84.53,32.75
1489,84.30,32.75
1489,84.53,32.26
1489,84.06,32.26
1490,84.77,31.77
1490,84.30,31.28
1490,84.30,32.26
1490,84.53,31.77
1490,84.53,32.26
1491,84.77,31.77
1491,84.06,31.77
1491,84.53,31.77
1491,84.77,32.26
1491,84.53,32.26
1492,84.53,31.77
1492,85.00,32.75
1492,84.53,31.77
1492,84.53,31.77
1492,84.53,32.26
1493,84.53,31.77
1493,84.77,32.26
1493,84.30,31.77
1493,84.30,31.77
1493,84.53,31.77
1494,84.06,32.26
1494,84.53,31.77
1494,84.53,32.26
1494,84.30,31.77
1494,84.53,31.77
1495,84.77,31.77
1495,84.77,32.75
1495,84.30,31.77
1495,84.77,32.26
1495,84.77,32.26
1496,84.53,31.77
1496,84.77,31.77
1496,84.53,32.26
1496,84.77,32.26
1496,84.53,31.28
1497,84.53,32.26
1497,84.53,31.28
1497,84.77,32.26
1497,84.77,31.77
1497,84.53,31.28
1498,84.30,31.77
1498,84.53,31.77
1498,84.53,31.77
1498,84.53,31.77
1498,85.00,31.77
1499,84.30,32.26
