Tempo,Temp In (C),Temp Amb (C)
340,84.53,31.77
340,84.53,31.77
340,83.83,31.77
340,84.53,32.75
340,83.83,31.77
341,84.53,32.26
341,84.06,32.26
341,84.53,32.26
341,84.06,31.77
341,84.06,31.77
342,84.06,32.26
342,84.06,32.26
342,84.53,32.26
342,84.77,32.26
342,84.53,31.77
343,84.53,32.26
343,84.53,31.77
343,84.53,32.26
343,84.53,31.77
343,84.53,31.77
344,84.53,32.26
344,84.77,31.77
344,84.53,31.77
344,84.53,31.77
344,84.53,33.24
345,84.30,31.28
345,84.77,31.77
345,84.53,31.77
345,84.30,32.26
345,84.77,31.77
346,84.53,32.26
346,84.06,32.75
346,84.30,32.26
346,84.30,32.26
346,84.30,32.26
347,84.77,32.26
347,84.06,31.77
347,84.53,31.77
347,84.77,31.77
347,84.53,32.26
348,84.30,32.26
348,84.77,31.77
348,84.30,31.77
348,84.77,32.26
348,84.53,31.77
349,84.77,32.26
349,84.53,31.77
349,84.30,31.77
349,84.77,32.26
349,84.77,32.26
350,84.53,32.26
350,84.53,32.26
350,84.53,31.77
350,84.77,32.26
350,84.77,31.77
351,84.77,32.26
351,84.06,32.26
351,85.00,32.26
351,84.30,32.26
351,84.30,32.75
352,85.00,31.77
352,84.53,32.26
352,84.77,31.77
352,84.53,32.26
352,84.53,32.26
353,84.77,32.26
353,84.53,32.26
353,84.06,31.28
353,85.00,31.77
353,84.30,32.26
354,84.53,31.77
354,84.30,31.77
354,85.00,32.26
354,84.30,31.77
354,83.83,31.77
355,85.00,31.77
355,84.77,31.77
355,85.00,32.26
355,84.77,32.26
355,84.53,32.26
356,84.77,31.77
356,85.00,32.26
356,84.77,32.26
356,85.00,32.26
356,85.00,32.26
357,84.30,32.75
357,84.77,31.77
357,85.00,32.26
357,85.00,32.26
357,85.00,32.26
358,85.00,32.26
358,85.00,31.77
358,84.53,32.26
358,84.53,32.26
358,85.24,31.77
359,85.00,31.77
359,84.77,31.77
359,84.77,31.77
359,84.77,32.26
359,84.77,32.26
360,84.77,32.26
360,85.00,31.77
360,84.77,32.26
360,84.77,32.26
360,85.00,32.26
361,84.77,31.77
361,84.77,32.26
361,85.24,31.77
361,85.24,31.77
361,85.00,31.77
362,84.77,32.26
362,84.77,32.26
362,85.00,31.77
362,85.24,31.77
362,84.77,31.28
363,85.24,31.77
363,85.24,31.77
363,85.47,32.26
363,85.00,32.26
363,84.77,32.26
364,85.24,32.26
364,85.47,32.26
364,84.77,32.26
364,85.24,31.77
364,85.00,32.26
365,85.00,31.77
365,85.24,32.26
365,84.77,32.26
365,85.00,31.77
365,84.77,32.26
366,85.24,31.77
366,85.00,31.77
366,85.24,32.26
366,85.24,32.26
366,84.77,31.77
367,84.77,31.77
367,85.24,32.26
367,85.24,31.77
367,85.00,31.77
367,85.00,32.26
368,85.47,32.26
368,84.77,32.26
368,85.24,31.77
368,85.00,31.77
368,85.24,31.77
369,85.24,31.77
369,85.00,32.26
369,85.47,32.26
369,85.47,32.26
369,85.47,32.26
370,85.47,32.26
370,85.24,31.77
370,85.00,31.77
370,84.53,32.75
370,85.24,32.75
371,85.24,31.77
371,85.47,32.26
371,85.70,32.26
371,85.24,31.77
371,85.47,32.26
372,85.47,32.26
372,85.24,31.77
372,85.47,32.26
372,85.24,31.77
372,85.24,32.26
373,85.00,31.77
373,85.24,31.77
373,85.47,31.77
373,85.00,32.75
373,85.24,32.26
374,85.00,31.77
374,85.24,32.26
374,85.00,32.26
374,85.24,32.26
374,85.47,32.26
375,85.47,32.26
375,85.24,32.26
375,85.00,31.28
375,85.00,32.26
375,85.24,32.26
376,85.00,31.77
376,85.70,31.77
376,85.24,31.28
376,85.47,31.28
376,85.47,31.77
377,85.24,31.28
377,85.47,31.77
377,85.47,32.75
377,85.70,32.26
377,85.24,31.77
378,85.70,31.77
378,85.47,32.26
378,85.70,32.26
378,85.47,32.26
378,85.70,32.26
379,85.70,32.26
379,85.94,32.26
379,85.47,31.77
379,85.70,32.26
379,85.47,31.28
380,85.47,32.26
380,85.70,32.26
380,85.70,32.26
380,85.47,31.77
380,85.47,32.75
381,85.70,31.77
381,85.70,31.77
381,85.47,31.77
381,85.70,32.26
381,85.70,32.26
382,85.70,31.77
382,85.70,32.26
382,85.70,32.26
382,85.47,32.26
382,85.24,31.77
383,85.94,31.28
383,85.70,32.26
383,85.70,31.77
383,85.70,32.26
383,85.47,31.77
384,85.24,32.26
384,85.70,32.26
384,85.70,32.26
384,85.70,31.77
384,85.24,32.26
385,85.47,31.77
385,85.70,31.77
385,85.24,31.77
385,85.24,32.26
385,85.94,32.26
386,85.47,31.77
386,85.70,32.26
386,85.70,32.26
386,85.47,32.26
386,85.70,31.77
387,85.47,32.26
387,85.94,32.26
387,85.70,31.77
387,85.47,32.26
387,85.70,32.26
388,85.47,32.26
388,86.17,32.26
388,85.47,31.77
388,85.47,32.75
388,85.70,32.26
389,85.47,32.26
389,85.94,32.26
389,85.70,31.77
389,85.70,31.77
389,85.94,32.26
390,85.47,32.26
390,85.70,33.24
390,85.24,31.77
390,85.47,32.26
391,85.70,32.26
391,85.47,31.28
391,85.70,32.26
391,85.94,31.77
391,85.94,31.77
392,85.94,32.26
392,85.94,31.77
392,85.47,31.77
392,85.70,32.26
392,85.94,31.77
393,85.94,31.77
393,85.94,32.26
393,85.70,32.26
393,85.70,32.26
393,85.70,33.24
394,85.47,32.26
394,85.70,32.26
394,85.70,31.77
394,85.94,32.26
394,85.70,31.77
395,85.94,31.77
395,85.70,31.77
395,85.94,32.26
395,86.17,32.26
395,86.17,32.26
396,85.47,32.26
396,85.94,32.26
396,85.94,32.75
396,85.47,32.26
396,85.47,32.26
397,85.70,32.75
397,85.94,31.77
397,85.70,31.77
397,86.17,31.77
397,86.17,32.26
398,85.94,31.77
398,86.17,32.26
398,85.94,31.77
398,85.70,31.77
398,85.94,32.26
399,86.17,32.26
399,85.94,31.28
399,85.94,32.26
399,85.94,31.77
399,86.17,32.26
400,86.17,31.77
400,85.70,32.26
400,85.70,32.26
400,86.17,32.26
400,85.94,32.26
401,85.70,32.26
401,85.94,32.75
401,85.70,32.26
401,86.41,32.26
401,85.94,33.24
402,86.41,32.75
402,85.94,31.28
402,85.94,31.77
402,85.94,31.77
402,85.70,32.26
403,86.17,32.26
403,86.17,32.26
403,86.17,32.26
403,86.17,31.77
403,85.94,32.26
404,86.41,32.26
404,85.70,32.26
404,85.94,31.77
404,86.41,31.77
404,85.70,31.77
405,86.41,31.77
405,86.17,31.77
405,86.64,32.26
405,85.94,32.26
405,86.17,31.77
406,86.41,32.26
406,86.64,32.26
406,85.94,31.77
406,86.17,31.28
406,86.41,32.26
407,85.94,31.77
407,86.41,32.26
407,85.94,32.26
407,86.17,32.26
407,86.17,32.75
408,86.17,32.26
408,86.41,31.77
408,86.41,31.77
408,86.41,32.75
408,86.17,31.28
409,86.17,31.77
409,85.47,31.77
409,85.94,32.26
409,86.17,32.26
409,86.41,32.26
410,86.41,32.26
410,86.17,31.77
410,86.41,32.26
410,86.17,32.26
410,85.94,31.77
411,86.17,31.77
411,86.41,32.26
411,86.17,32.26
411,86.41,32.26
411,85.94,31.77
412,86.64,31.77
412,86.17,32.26
412,85.94,31.77
412,86.41,31.77
412,86.41,31.77
413,86.41,32.26
413,86.17,31.77
413,86.41,32.26
413,86.64,31.77
413,86.41,32.26
414,86.41,31.77
414,86.64,32.26
414,86.41,32.26
414,86.41,31.77
414,86.17,31.77
415,86.41,32.75
415,86.41,32.26
415,86.17,32.26
415,86.41,31.77
415,86.17,33.24
416,86.17,32.75
416,86.17,32.26
416,86.17,32.26
416,86.64,32.26
416,86.17,32.26
417,86.64,32.26
417,86.41,31.77
417,86.17,32.26
417,86.41,32.26
417,86.41,32.26
418,86.41,32.26
418,85.94,31.77
418,86.41,31.28
418,86.64,31.77
418,86.41,32.26
419,86.41,32.26
419,86.64,31.77
419,86.64,33.24
419,86.17,31.77
419,86.41,32.26
420,86.64,31.77
420,86.64,31.77
420,86.41,31.28
420,86.88,32.26
420,86.41,32.26
421,86.64,31.77
421,86.64,32.26
421,86.88,31.77
421,86.41,31.28
421,86.64,31.77
422,86.64,31.77
422,86.41,32.26
422,86.17,31.77
422,86.88,31.77
422,86.41,31.77
423,86.41,31.77
423,86.88,31.77
423,87.11,31.28
423,86.17,31.28
423,86.64,32.26
424,86.88,32.26
424,86.64,32.26
424,86.64,32.75
424,86.64,32.26
424,86.64,32.26
425,86.41,31.28
425,86.64,32.26
425,86.64,31.28
425,86.88,32.26
425,86.88,32.26
426,86.88,31.28
426,87.11,32.26
426,86.64,31.77
426,86.88,31.77
426,86.64,31.77
427,86.64,32.26
427,86.64,32.26
427,86.41,31.77
427,86.88,31.28
427,86.88,31.77
428,86.64,32.26
428,86.88,32.26
428,86.64,32.26
428,86.64,31.77
428,86.64,33.24
429,86.88,32.75
429,86.64,31.77
429,86.64,31.77
429,86.88,32.26
429,86.64,32.26
430,86.88,32.26
430,87.11,32.75
430,86.64,31.77
430,86.88,32.26
430,86.41,31.28
431,87.35,31.77
431,86.88,32.26
431,87.11,32.26
431,86.41,31.77
431,86.41,31.28
432,86.88,31.77
432,86.88,31.77
432,86.64,32.26
432,86.88,31.77
432,86.88,32.26
433,86.41,31.77
433,86.41,33.24
433,86.17,32.26
433,86.88,31.77
433,86.17,32.26
434,86.64,32.26
434,86.88,31.77
434,86.41,31.77
434,86.64,32.26
434,86.64,32.26
435,86.88,31.77
435,86.64,32.26
435,87.11,31.77
435,86.41,31.77
435,87.11,31.77
436,87.11,31.77
436,86.88,32.26
436,86.88,32.26
436,86.64,31.77
436,86.88,31.77
437,86.88,31.77
437,86.88,31.28
437,86.64,31.77
437,86.88,32.26
437,86.17,32.26
438,86.64,32.75
438,87.35,31.77
438,86.88,31.77
438,86.88,32.26
438,87.35,32.26
439,87.11,32.75
439,86.64,31.77
439,87.11,31.77
439,86.88,31.77
439,87.11,32.26
440,86.41,32.26
440,86.64,32.75
440,87.35,32.26
440,86.88,32.26
440,86.64,32.26
441,86.88,32.26
441,86.41,31.77
441,87.11,32.26
441,87.11,32.26
441,87.11,31.77
442,86.88,31.77
442,86.64,32.26
442,86.64,32.26
442,86.88,32.26
442,87.35,31.28
443,86.88,32.26
443,86.88,32.75
443,87.11,31.28
443,87.11,32.26
443,86.88,31.77
444,87.11,32.26
444,87.35,32.26
444,86.41,32.26
444,86.88,32.26
444,86.64,31.77
445,87.11,31.77
445,86.88,32.26
445,87.11,31.77
445,87.11,33.24
445,87.11,31.77
446,86.64,31.77
446,87.11,31.77
446,86.64,31.77
446,86.64,32.26
446,87.11,31.77
447,87.11,32.26
447,86.88,31.77
447,86.88,31.77
447,87.11,31.77
447,87.11,32.26
448,87.11,32.26
448,87.11,32.75
448,87.58,32.26
448,87.11,31.77
448,86.64,31.77
449,87.35,32.26
449,87.11,31.77
449,86.88,31.77
449,87.35,32.26
449,87.35,32.26
450,87.35,32.26
450,87.11,32.26
450,87.11,32.26
450,86.88,32.26
450,87.35,32.26
451,87.35,32.26
451,87.35,32.75
451,87.11,32.26
451,87.11,31.77
451,87.11,32.26
452,87.11,32.75
452,87.35,32.26
452,87.35,32.26
452,87.35,31.77
452,87.35,31.77
453,86.88,32.26
453,87.11,32.26
453,87.35,32.26
453,87.11,33.24
453,87.35,31.77
454,87.11,32.26
454,87.35,32.26
454,87.35,32.26
454,87.11,32.26
454,86.88,32.26
455,87.11,32.26
455,87.11,32.26
455,87.58,32.26
455,87.11,31.77
455,87.35,32.26
456,87.58,32.26
456,87.35,32.75
456,87.58,32.26
456,87.35,32.26
456,87.35,32.75
457,86.88,32.26
457,86.88,31.77
457,87.58,32.26
457,87.58,32.26
457,87.35,32.26
458,87.58,32.26
458,86.88,32.75
458,87.58,32.26
458,87.35,32.26
458,87.58,31.77
459,87.35,32.26
459,87.58,32.26
459,87.11,31.77
459,87.11,31.77
459,87.35,31.77
460,87.11,32.26
460,87.58,31.77
460,87.11,32.26
460,87.81,32.26
460,87.35,32.26
461,87.35,32.26
461,87.35,32.75
461,87.35,32.26
461,87.81,32.75
461,87.81,31.28
462,87.35,32.26
462,87.58,31.77
462,87.11,31.28
462,87.35,31.28
462,87.11,31.77
463,87.35,32.75
463,87.81,31.28
463,87.58,32.26
463,87.58,32.26
463,87.35,32.26
464,87.11,32.26
464,87.81,32.26
464,86.88,31.28
464,87.11,32.75
464,87.35,31.77
465,87.58,31.28
465,87.11,32.26
465,87.58,31.77
465,87.58,31.28
465,87.58,31.77
466,87.81,32.26
466,87.81,31.77
466,87.81,31.77
466,87.35,32.26
466,87.35,32.75
467,87.58,32.26
467,87.81,32.26
467,87.81,31.77
467,87.11,31.77
467,87.81,31.77
468,87.35,32.26
468,87.81,32.26
468,87.35,32.26
468,87.81,32.26
468,87.58,31.77
469,87.58,32.26
469,87.58,32.26
469,87.58,31.77
469,87.11,32.26
469,87.58,31.77
470,87.35,32.26
470,87.58,32.26
470,87.81,31.77
470,87.58,32.26
471,87.58,32.26
471,88.05,32.75
471,87.58,23.46
471,87.11,23.95
471,87.81,23.95
472,87.11,23.46
472,87.81,23.95
472,87.58,23.46
472,87.81,22.97
472,87.58,22.97
473,87.81,22.97
473,87.58,23.95
473,87.81,23.95
473,87.58,22.48
473,87.81,23.46
474,88.05,23.95
474,87.81,24.44
474,87.81,22.97
474,87.81,22.48
474,87.81,24.44
475,88.28,22.97
475,87.81,24.44
475,87.58,22.97
475,87.81,22.97
475,88.05,24.44
476,87.81,23.95
476,88.05,23.46
476,88.05,24.44
476,87.81,23.46
476,88.05,22.97
477,87.81,23.95
477,88.05,23.46
477,87.81,23.46
477,88.05,23.95
477,88.05,22.48
478,88.05,22.97
478,88.28,22.97
478,88.05,22.97
478,88.28,22.97
478,88.28,24.44
479,88.05,23.95
479,87.58,23.95
479,87.81,23.95
479,88.05,22.48
479,88.28,23.46
480,88.05,23.46
480,88.05,23.46
480,88.05,22.48
480,88.28,24.44
480,88.05,22.97
481,88.05,24.44
481,88.05,24.44
481,88.05,22.97
481,88.05,24.44
481,88.05,22.97
482,87.58,23.95
482,88.05,22.97
482,88.05,24.44
482,88.05,24.44
482,88.05,23.95
483,87.81,23.95
483,88.05,22.97
483,87.81,24.44
483,88.28,23.95
483,88.28,23.46
484,88.28,23.46
484,87.81,23.46
484,87.81,22.97
484,88.05,22.97
484,88.28,22.97
485,88.28,23.95
485,88.28,22.97
485,87.58,23.46
485,88.28,22.48
485,87.81,24.44
486,88.05,23.95
486,88.28,23.95
486,87.81,23.95
486,88.28,22.97
486,88.52,23.46
487,88.52,23.95
487,88.28,22.97
487,88.05,22.97
487,88.05,23.95
487,88.28,23.95
488,88.28,22.97
488,88.05,23.95
488,88.52,23.46
488,87.58,22.97
488,88.28,24.44
489,88.28,22.97
489,88.28,22.97
489,87.81,23.46
489,88.28,24.44
489,88.28,22.48
490,88.52,23.95
490,88.05,23.46
490,88.05,24.44
490,87.81,24.44
490,88.52,22.97
491,88.28,22.97
491,88.05,24.44
491,87.81,23.46
491,88.52,24.44
491,88.28,22.97
492,88.28,23.46
492,88.05,22.97
492,88.52,22.48
492,87.81,22.97
492,88.28,24.44
493,88.05,23.95
493,88.28,22.97
493,88.28,24.44
493,88.52,23.46
493,88.52,23.46
494,88.75,24.44
494,88.28,23.95
494,88.52,23.95
494,88.28,23.46
494,88.52,23.95
495,88.28,22.97
495,88.05,23.46
495,88.28,22.97
495,88.52,23.46
495,88.05,24.44
496,88.52,24.44
496,88.52,24.44
496,88.52,23.46
496,88.05,22.97
496,88.75,22.48
497,88.75,24.44
497,88.28,23.95
497,88.28,24.44
497,88.52,22.48
497,88.52,23.46
498,88.52,22.97
498,88.05,22.97
498,88.52,24.44
498,88.28,23.95
498,88.52,22.97
499,88.52,23.46
499,88.05,22.48
499,87.81,23.46
499,88.52,22.97
499,88.52,22.48
500,88.05,23.46
500,88.05,22.97
500,88.52,22.97
500,88.28,22.48
500,88.52,22.97
501,88.28,24.44
501,88.52,22.48
501,88.28,24.44
501,88.75,22.48
501,88.52,23.95
502,88.28,23.46
502,88.75,23.95
502,88.75,22.97
502,88.75,23.95
502,88.75,23.95
503,88.52,23.46
503,88.52,23.95
503,88.75,22.48
503,88.52,23.46
503,88.75,23.46
504,88.75,23.46
504,88.75,22.97
504,88.75,24.44
504,88.75,24.44
504,88.28,23.95
505,88.52,22.97
505,88.75,22.97
505,88.52,24.44
505,88.75,23.95
505,88.28,23.95
506,88.52,22.97
506,88.75,22.97
506,88.99,22.48
506,88.99,22.97
506,88.28,22.97
507,88.99,24.44
507,88.75,24.44
507,88.99,23.46
507,88.75,23.95
507,88.99,23.95
508,88.99,22.48
508,88.52,22.97
508,88.75,24.44
508,88.99,23.95
508,88.75,22.97
509,88.75,23.46
509,88.75,23.95
509,88.75,23.95
509,88.75,23.95
509,88.75,22.48
510,88.75,23.95
510,88.28,22.48
510,88.99,23.46
510,88.52,23.46
510,88.75,23.95
511,88.99,23.95
511,88.99,22.97
511,88.75,23.95
511,88.75,22.97
511,88.99,22.97
512,88.52,22.97
512,88.75,24.44
512,88.52,23.95
512,88.75,23.95
512,88.28,23.95
513,88.75,24.44
513,88.99,22.48
513,88.75,22.48
513,88.28,23.46
513,88.75,22.97
514,88.52,23.95
514,88.99,22.97
514,88.99,22.97
514,88.75,22.97
514,88.52,23.95
515,88.75,23.95
515,88.52,22.97
515,88.75,22.97
515,88.75,22.97
515,88.99,23.95
516,88.99,23.46
516,89.22,22.48
516,88.99,22.48
516,88.52,24.44
516,88.99,22.97
517,88.99,23.95
517,88.52,23.95
517,88.75,24.44
517,88.99,24.44
517,88.75,23.95
518,89.22,23.95
518,88.52,23.95
518,88.05,22.97
518,88.75,22.97
518,88.75,22.97
519,88.75,23.46
519,89.22,23.95
519,88.99,23.95
519,88.75,22.97
519,88.99,24.44
520,89.22,22.97
520,89.22,22.97
520,88.99,23.46
520,88.52,22.97
520,88.75,23.46
521,88.99,22.97
521,88.99,24.44
521,88.75,24.44
521,88.99,23.46
521,89.22,23.46
522,88.99,23.95
522,88.75,23.95
522,88.99,22.97
522,88.52,24.44
522,88.99,23.95
523,89.22,24.44
523,88.99,23.46
523,88.52,23.95
523,88.52,22.48
523,88.75,23.46
524,88.99,23.95
524,88.99,22.97
524,88.99,23.95
524,89.22,23.95
524,88.99,24.44
525,88.99,22.97
525,89.22,23.95
525,89.46,22.97
525,88.99,24.44
525,89.22,22.97
526,88.99,23.46
526,88.52,24.44
526,88.99,23.95
526,88.75,22.97
526,89.22,23.46
527,88.75,22.97
527,88.75,23.46
527,88.99,23.95
527,88.99,23.46
527,88.99,22.97
528,89.22,24.44
528,88.75,23.46
528,89.22,23.95
528,89.22,23.95
528,88.99,22.48
529,89.22,24.44
529,89.22,23.95
529,88.99,23.46
529,88.99,23.95
529,89.46,24.44
530,88.52,23.95
530,88.99,23.46
530,89.22,23.95
530,89.46,22.97
530,88.99,22.97
531,88.99,24.44
531,89.22,22.97
531,88.75,23.95
531,88.99,22.48
531,89.22,22.97
532,89.22,22.97
532,88.75,24.44
532,88.99,23.46
532,88.99,22.97
532,89.22,23.95
533,89.22,23.46
533,88.99,22.97
533,88.75,22.97
533,88.99,22.97
533,89.22,23.46
534,88.75,22.48
534,89.22,22.97
534,89.22,23.95
534,88.75,22.97
534,88.99,22.48
535,88.99,24.44
535,88.99,22.48
535,88.99,22.97
535,88.75,23.95
535,88.99,23.95
536,88.99,24.44
536,89.46,22.97
536,89.22,23.46
536,88.99,24.44
536,89.22,23.46
537,89.22,23.46
537,89.22,23.95
537,88.99,23.95
537,89.22,23.46
537,89.22,23.46
538,89.22,22.48
538,89.22,22.97
538,89.46,23.95
538,89.22,22.48
538,88.75,22.97
539,88.99,23.95
539,89.22,24.44
539,89.22,23.46
539,88.99,22.48
539,88.99,22.97
540,89.22,22.97
540,88.99,23.46
540,89.69,23.46
540,89.22,22.48
540,88.99,22.97
541,89.46,23.46
541,88.99,22.48
541,89.22,22.97
541,89.46,24.44
541,89.46,23.95
542,89.46,22.97
542,89.69,22.97
542,89.22,23.46
542,89.22,23.46
542,89.46,23.95
543,89.22,22.97
543,89.22,23.95
543,89.46,23.95
543,89.22,24.44
543,89.46,23.95
544,88.99,22.48
544,89.46,23.95
544,89.69,22.97
544,89.22,23.46
544,89.22,22.97
545,89.46,23.46
545,89.69,22.48
545,89.46,22.48
545,89.22,22.97
545,89.69,22.97
546,89.46,23.46
546,89.22,22.48
546,88.99,24.44
546,89.22,22.97
546,89.46,22.97
547,88.99,24.44
547,89.46,22.97
547,89.22,23.95
547,89.69,23.95
547,89.46,24.44
548,89.46,22.97
548,89.22,23.46
548,89.46,24.44
548,89.22,22.48
548,88.99,22.97
549,89.69,23.95
549,89.46,22.97
549,89.22,22.97
549,89.22,22.97
549,89.22,23.95
550,89.46,24.44
550,89.69,23.46
550,88.99,22.48
550,89.22,22.97
551,89.22,22.97
551,89.69,23.46
551,89.22,22.97
551,89.46,22.97
551,89.22,22.48
552,89.46,22.48
552,89.46,24.44
552,88.99,22.97
552,89.69,24.44
552,89.69,23.46
553,89.46,23.95
553,89.46,23.46
553,89.69,22.97
553,88.99,22.97
553,89.69,22.97
554,89.46,24.44
554,89.46,22.97
554,89.22,24.44
554,89.46,22.48
554,89.46,22.97
555,89.69,23.95
555,88.99,24.44
555,89.46,22.97
555,89.69,23.95
555,89.69,22.97
556,89.22,23.95
556,89.69,23.95
556,89.22,22.97
556,89.46,22.97
556,89.93,22.97
557,89.46,23.95
557,89.46,24.44
557,89.22,23.46
557,89.46,23.95
557,89.69,22.97
558,89.69,23.46
558,89.46,22.97
558,89.22,22.97
558,89.22,23.46
558,89.46,22.97
559,89.22,22.97
559,89.46,22.97
559,89.22,23.95
559,89.46,22.48
559,89.93,22.97
560,89.46,23.95
560,89.46,22.48
560,89.46,22.97
560,89.69,23.46
560,89.46,22.97
561,89.69,23.46
561,89.46,24.44
561,89.46,22.97
561,89.46,23.46
561,88.99,23.46
562,89.69,23.95
562,89.93,22.97
562,89.69,22.97
562,89.93,23.46
562,89.69,22.97
563,89.46,23.95
563,89.69,23.46
563,89.46,24.44
563,89.46,22.97
563,89.69,22.48
564,89.46,23.46
564,89.93,22.97
564,89.46,23.95
564,88.99,23.46
564,89.69,22.97
565,89.46,23.46
565,89.69,22.97
565,89.46,22.97
565,89.93,22.48
565,89.46,22.97
566,89.69,22.48
566,89.69,22.97
566,89.46,24.44
566,89.93,22.97
566,89.46,24.44
567,88.99,22.48
567,89.46,23.46
567,89.46,23.46
567,89.46,22.97
567,89.46,22.97
568,89.69,24.44
568,89.22,23.95
568,89.46,23.46
568,89.69,23.46
568,89.69,22.48
569,89.93,23.46
569,89.46,23.46
569,89.69,22.97
569,89.46,23.46
569,89.46,23.95
570,89.69,24.44
570,89.22,23.95
570,89.93,22.48
570,89.46,22.97
570,89.46,23.95
571,89.46,23.95
571,89.93,22.97
571,89.46,24.44
571,89.22,22.48
571,89.93,22.48
572,89.46,22.48
572,89.46,23.95
572,89.69,22.97
572,88.99,22.97
572,89.46,22.48
573,89.69,22.97
573,89.93,22.97
573,89.22,22.97
573,89.93,23.46
573,89.69,24.44
574,89.46,22.97
574,89.69,23.46
574,89.93,22.48
574,89.93,23.46
574,89.69,24.44
575,89.46,23.95
575,89.46,23.95
575,89.69,23.46
575,89.69,22.97
575,89.46,23.95
576,89.22,23.95
576,89.93,23.95
576,89.93,23.95
576,89.46,24.44
576,89.69,22.48
577,89.93,22.97
577,89.69,23.95
577,89.46,22.97
577,89.69,23.95
577,89.93,22.97
578,89.69,23.95
578,89.93,24.44
578,89.69,23.46
578,89.69,23.46
578,89.69,23.46
579,89.69,22.97
579,89.93,22.48
579,89.69,23.46
579,89.93,22.97
579,89.69,23.46
580,89.46,22.97
580,89.69,22.97
580,89.69,22.48
580,89.69,22.48
580,89.93,22.97
581,89.93,24.44
581,89.69,22.97
581,89.46,22.97
581,89.93,23.95
581,89.69,22.97
582,89.69,24.44
582,89.69,22.97
582,89.93,22.97
582,89.69,23.46
582,89.69,23.95
583,89.46,23.95
583,89.69,23.95
583,89.69,24.44
583,89.46,24.44
583,89.93,22.97
584,89.46,23.46
584,89.69,24.44
584,89.69,23.95
584,89.69,22.97
584,89.69,22.48
585,89.46,22.97
585,89.69,22.48
585,89.69,22.97
585,89.93,23.95
585,89.69,23.95
586,89.93,24.44
586,90.16,23.46
586,89.69,23.46
586,89.69,22.97
586,89.22,22.97
587,89.69,23.46
587,89.22,23.95
587,89.46,22.97
587,89.69,23.95
587,90.16,23.95
588,89.93,24.44
588,89.69,23.95
588,89.93,23.95
588,89.46,22.48
588,90.16,22.97
589,90.16,24.44
589,89.46,22.97
589,89.93,23.46
589,89.93,24.44
589,89.93,23.95
590,89.93,22.97
590,89.69,22.97
590,89.69,24.44
590,89.46,24.44
590,89.93,22.97
591,89.93,22.97
591,89.69,22.97
591,89.93,24.44
591,89.69,22.48
591,89.93,22.97
592,89.93,24.44
592,89.93,22.97
592,89.69,22.97
592,89.93,22.97
592,89.46,22.48
593,89.93,23.95
593,89.93,23.46
593,89.69,22.97
593,89.93,22.97
593,89.69,24.44
594,89.69,23.46
594,89.69,22.97
594,89.46,22.97
594,89.69,23.95
594,90.16,22.97
595,89.93,22.97
595,89.69,23.46
595,89.69,23.95
595,89.93,24.44
595,89.46,22.97
596,89.46,24.44
596,89.69,22.48
596,89.22,23.95
596,89.69,22.48
596,89.93,23.46
597,89.46,23.95
597,89.93,23.46
597,89.69,22.97
597,89.69,22.97
597,89.93,23.46
598,89.69,22.97
598,89.93,22.97
598,89.69,24.44
598,89.93,22.48
598,89.93,24.44
599,90.16,22.97
599,90.16,23.95
599,89.69,22.48
599,89.69,23.46
599,89.93,22.97
600,89.93,22.97
600,90.16,23.46
600,89.46,24.44
600,89.93,23.95
600,89.69,22.97
601,89.93,23.46
601,90.39,24.44
601,89.93,22.97
601,89.46,23.46
601,89.93,22.97
602,89.93,24.44
602,89.46,23.46
602,89.69,23.95
602,89.93,23.95
602,89.69,23.95
603,89.46,23.95
603,89.69,22.97
603,89.93,22.97
603,89.93,23.46
603,89.69,23.95
604,89.46,24.44
604,89.93,23.95
604,89.93,22.48
604,89.93,24.44
604,90.16,24.44
605,89.93,24.44
605,89.93,22.97
605,90.16,24.44
605,89.69,23.95
605,89.93,23.95
606,89.93,22.97
606,89.46,23.95
606,89.93,23.95
606,89.93,23.95
606,89.93,23.95
607,89.93,24.44
607,89.93,23.95
607,89.93,24.93
607,89.93,23.95
607,89.93,23.46
608,89.93,24.44
608,89.69,23.95
608,89.93,23.46
608,89.93,22.97
608,89.69,23.95
609,89.93,22.48
609,89.69,23.95
609,89.69,22.97
609,89.69,22.97
610,88.99,23.46
610,89.46,22.97
610,89.93,24.44
610,90.16,23.46
610,89.46,22.97
611,90.16,23.46
611,89.93,23.95
611,90.39,22.97
611,90.39,23.46
611,89.93,22.97
612,89.69,24.44
612,89.93,23.95
612,89.93,22.97
612,90.16,23.46
612,89.93,24.44
613,89.22,23.46
613,89.93,22.97
613,89.69,23.46
613,89.93,23.95
613,90.16,24.44
614,90.16,24.44
614,90.16,24.44
614,89.93,24.44
614,89.93,23.46
614,90.16,22.97
615,90.16,22.97
615,89.46,23.95
615,90.16,22.97
615,90.16,23.46
615,90.16,24.44
616,89.69,23.95
616,89.93,24.44
616,89.93,23.46
616,89.93,22.97
616,89.93,22.97
617,90.16,22.97
617,89.93,22.97
617,89.69,22.97
617,90.39,23.95
617,90.39,23.46
618,89.93,23.95
618,90.16,23.95
618,90.39,24.44
618,89.22,22.97
618,89.69,23.46
619,90.16,24.44
619,89.93,23.46
619,89.93,22.97
619,89.93,22.97
619,90.16,22.97
620,89.69,22.97
